tp_c,chi,pyroxenite_frac,h_km,fbar,pbar_gpa,vp_bulk_km_s,v_lc_theory_km_s,bulk_in_bounds,h_match_km,vlc_match_km_s,feasible
1375.0,6.0,0.0,38.56581302606405,0.6753168238469659,1.0974518002942204,7.419645308126753,7.5654815345939666,False,8.565813026064049,0.5654815345939666,False
1375.0,8.0,0.0,40.68399833650423,0.6753168238469659,1.0974518002942204,7.419645308126753,7.5654815345939666,False,10.683998336504231,0.5654815345939666,False
1375.0,10.0,0.0,42.12968126598948,0.6753168238469659,1.0974518002942204,7.419645308126753,7.5654815345939666,False,12.129681265989483,0.5654815345939666,False
1375.0,12.0,0.0,43.23235074496228,0.6753168238469659,1.0974518002942204,7.419645308126753,7.5654815345939666,False,13.232350744962282,0.5654815345939666,False
1375.0,16.0,0.0,45.370180109194195,0.6753168238469659,1.0974518002942204,7.419645308126753,7.5654815345939666,False,15.370180109194195,0.5654815345939666,False
1400.0,1.0,0.0,34.39389541961712,0.7024734848698313,1.1802096721716224,7.4249930817675835,7.57076580036818,False,4.393895419617117,0.5707658003681804,False
1400.0,2.0,0.0,36.691016690358104,0.7024734848698313,1.1802096721716224,7.4249930817675835,7.57076580036818,False,6.691016690358104,0.5707658003681804,False
1400.0,4.0,0.0,40.361034725310034,0.7024734848698313,1.1802096721716224,7.4249930817675835,7.57076580036818,False,10.361034725310034,0.5707658003681804,False
1400.0,6.0,0.0,42.85658675350258,0.7024734848698313,1.1802096721716224,7.4249930817675835,7.57076580036818,False,12.856586753502583,0.5707658003681804,False
1400.0,8.0,0.0,44.93551405579058,0.7024734848698313,1.1802096721716224,7.4249930817675835,7.57076580036818,False,14.935514055790577,0.5707658003681804,False
1400.0,10.0,0.0,46.384421921199845,0.7024734848698313,1.1802096721716224,7.4249930817675835,7.57076580036818,False,16.384421921199845,0.5707658003681804,False
1400.0,12.0,0.0,47.90542110086946,0.7024734848698313,1.1802096721716224,7.4249930817675835,7.57076580036818,False,17.90542110086946,0.5707658003681804,False
1400.0,16.0,0.0,49.59227656050737,0.7024734848698313,1.1802096721716224,7.4249930817675835,7.57076580036818,False,19.592276560507372,0.5707658003681804,False
1425.0,1.0,0.0,37.743043287878415,0.7197352914021955,1.265151420002803,7.427940953147476,7.573678664091622,False,7.743043287878415,0.5736786640916218,False
1425.0,2.0,0.0,40.75904675228085,0.7197352914021955,1.265151420002803,7.427940953147476,7.573678664091622,False,10.759046752280852,0.5736786640916218,False
1425.0,4.0,0.0,44.6494983906358,0.7197352914021955,1.265151420002803,7.427940953147476,7.573678664091622,False,14.649498390635799,0.5736786640916218,False
1425.0,6.0,0.0,47.235662008894806,0.7197352914021955,1.265151420002803,7.427940953147476,7.573678664091622,False,17.235662008894806,0.5736786640916218,False
1425.0,8.0,0.0,49.235401947827185,0.7197352914021955,1.265151420002803,7.427940953147476,7.573678664091622,False,19.235401947827185,0.5736786640916218,False
1425.0,10.0,0.0,51.06386332864964,0.7197352914021955,1.265151420002803,7.427940953147476,7.573678664091622,False,21.06386332864964,0.5736786640916218,False
1425.0,12.0,0.0,52.302959866688425,0.7197352914021955,1.265151420002803,7.427940953147476,7.573678664091622,False,22.302959866688425,0.5736786640916218,False
1425.0,16.0,0.0,54.31823236241872,0.7197352914021955,1.265151420002803,7.427940953147476,7.573678664091622,False,24.31823236241872,0.5736786640916218,False
1450.0,1.0,0.0,42.49604171146923,0.7606048171828568,1.352280496712774,7.437669008824668,7.583291193551011,False,12.496041711469232,0.5832911935510108,False
1450.0,2.0,0.0,45.56406527350413,0.7606048171828568,1.352280496712774,7.437669008824668,7.583291193551011,False,15.564065273504127,0.5832911935510108,False
1450.0,4.0,0.0,49.70535159362076,0.7606048171828568,1.352280496712774,7.437669008824668,7.583291193551011,False,19.70535159362076,0.5832911935510108,False
1450.0,6.0,0.0,52.20053507670534,0.7606048171828568,1.352280496712774,7.437669008824668,7.583291193551011,False,22.200535076705343,0.5832911935510108,False
1450.0,8.0,0.0,54.33050531785949,0.7606048171828568,1.352280496712774,7.437669008824668,7.583291193551011,False,24.33050531785949,0.5832911935510108,False
1450.0,10.0,0.0,56.06957006336635,0.7606048171828568,1.352280496712774,7.437669008824668,7.583291193551011,False,26.06957006336635,0.5832911935510108,False
1450.0,12.0,0.0,57.22833743363396,0.7606048171828568,1.352280496712774,7.437669008824668,7.583291193551011,False,27.22833743363396,0.5832911935510108,False
1450.0,16.0,0.0,59.34010300244056,0.7606048171828568,1.352280496712774,7.437669008824668,7.583291193551011,False,29.340103002440557,0.5832911935510108,False
